Organization Name,Organization Name URL,Categories,Headquarters Location,Headquarters Regions,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Funding Status,Top 5 Investors,Number of Investors
The Ambia Fund,https://www.crunchbase.com/organization/the-ambia-fund,"Bitcoin, Blockchain, Cryptocurrency","Charlottesville, Virginia, United States","East Coast, Southern US",2016-10-01,month,,,2018-07-03,150000,USD,150000,Seed,150000,USD,150000,Seed,Mark Galant,1
TODO BLOCK,https://www.crunchbase.com/organization/todo-block,"Blockchain, Cryptocurrency",,,2018-01-01,year,,,2019-02-11,742000,USD,742000,Angel,742000,USD,742000,Seed,Manzi Fund,1
TradeLayer,https://www.crunchbase.com/organization/tradelayer,"Cryptocurrency, FinTech","Concón, Valparaiso, Chile",,2017-01-01,year,,,2018-08-08,79000,USD,79000,Seed,79000,USD,79000,Seed,,
Lightning Bitcoin,https://www.crunchbase.com/organization/lightning-bitcoin,"Bitcoin, Blockchain",,,,,,,2017-11-01,1000000,USD,1000000,Initial Coin Offering,1000000,USD,1000000,,Node Capital,1
MOONBLOCK,https://www.crunchbase.com/organization/moonblock,"Artificial Intelligence, Blockchain, Cryptocurrency, Financial Services, FinTech, Information Technology, Machine Learning, Software","Medellín, Antioquia, Colombia",,2018-01-01,year,,,2018-03-15,150000,USD,150000,Pre-Seed,150000,USD,150000,Seed,,
CoinFLEX,https://www.crunchbase.com/organization/coinflex,"Bitcoin, FinTech, Trading Platform","Mahé, Beau Vallon, Seychelles",,2018-11-01,month,,,2019-03-13,,,,Seed,,,,Seed,"Digital Currency Group, Polychain",2
NGN,https://www.crunchbase.com/organization/ngn,"Blockchain, Cryptocurrency, Trading Platform","Baar, Zug, Switzerland",,2018-01-01,month,,,2018-02-01,50000,USD,50000,Seed,50000,USD,50000,Seed,,
AB-Chain,https://www.crunchbase.com/organization/ab-chain,"Blockchain, Cryptocurrency","Hong Kong, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),2017-01-01,year,,,2018-03-22,1850000,USD,1850000,Initial Coin Offering,1850000,USD,1850000,,,
Keyrock,https://www.crunchbase.com/organization/keyrock,"Asset Management, Blockchain, Cryptocurrency, Finance, Financial Services","Woluwé-saint-pierre, Brussels Hoofdstedelijk Gewest, Belgium",European Union (EU),2017-01-01,year,,,2018-04-26,900000,EUR,1089755,Seed,900000,EUR,1089755,Seed,"Seeder Fund, TNN Capital, Volta Ventures",3
Smex,https://www.crunchbase.com/organization/smex-ab24,"Banking, Blockchain, Cryptocurrency, Finance, Financial Exchanges, Financial Services, FinTech, Marketplace, Payments","Carouge, Geneve, Switzerland",,2017-07-03,day,,,2017-07-06,100000,CHF,104127,Undisclosed,100000,CHF,104127,,,
Afrigroups,https://www.crunchbase.com/organization/afrigroups,"Communities, Crowdfunding, Cryptocurrency, Financial Services, FinTech","Westlands, Nairobi Area, Kenya",,2018-07-31,day,,,2018-09-11,15000,USD,15000,Seed,15000,USD,15000,Seed,,
ERA,https://www.crunchbase.com/organization/era-8180,"Apps, Blockchain, Cryptocurrency, Information Technology, Payments","Mumbai, Maharashtra, India",Asia-Pacific (APAC),2017-11-11,day,,,2017-11-27,38500,USD,38500,Seed,38500,USD,38500,Seed,Venture Catalysts,1
CoinDCX,https://www.crunchbase.com/organization/coindcx,"Blockchain, Cryptocurrency, Trading Platform","Mumbai, Maharashtra, India",Asia-Pacific (APAC),2017-01-01,year,,,2019-03-20,,,,Seed,,,,Seed,"Bain Capital Ventures, Karn Nagpal, Sanjay Mehta, Sung Ho Choi, Utsav Somani",7
Micromoney International,https://www.crunchbase.com/organization/micromoney-empire,"Bitcoin, Credit Bureau, Financial Services, Identity Management, Lending","Mahé, Beau Vallon, Seychelles",,2015-08-28,day,,,2017-10-18,5000000,USD,5000000,Initial Coin Offering,5000000,USD,5000000,,"Anton Dzyatkovskiy, Grand Corporation Osaka, Nagata Tetsuji, Oknha Sorn Sokna",4
EOS,https://www.crunchbase.com/organization/eos-io,"Blockchain, Cryptocurrency, Infrastructure, Software","Seoul, Seoul-t'ukpyolsi, South Korea",Asia-Pacific (APAC),,,,,2018-03-22,100000000,USD,100000000,Private Equity,100000000,USD,100000000,Private Equity,"8 Decimal Capital, Block.one, Connect Capital, Hashed, Henry Rouquairol",5
Shopin,https://www.crunchbase.com/organization/shopin,"Analytics, Bitcoin, Cryptocurrency, E-Commerce, Marketing, Retail, Retail Technology","Brooklyn, New York, United States","Greater New York Area, East Coast, Northeastern US",2017-09-01,day,,,2018-01-01,,,,Seed,,,,Seed,QVentures,1
Hoo Technology,https://www.crunchbase.com/organization/hoo-technology,"Bitcoin, Blockchain, Cryptocurrency","Hong Kong, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),2017-01-01,year,,,2018-06-28,4529000,USD,4529000,Angel,4529000,USD,4529000,Seed,Wang Ruixi,1
Pei,https://www.crunchbase.com/organization/pei-technology-inc,"Cryptocurrency, FinTech, Loyalty Programs, Security","Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US",2017-01-01,year,,,2018-04-04,,,,Seed,,,,Seed,Sputnik ATX,1
Oneiro,https://www.crunchbase.com/organization/oneiro,"Blockchain, Computer, Cryptocurrency, Professional Networking","Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",2017-01-01,year,,,2018-02-19,3000000,USD,3000000,Seed,3000000,USD,3000000,Seed,COSIMO Ventures,1
Joys,https://www.crunchbase.com/organization/joys,"Cryptocurrency, Payments, Retail","Grand Cayman, Midland, Cayman Islands",,2017-08-01,day,,,2018-06-21,421000,USD,421000,Initial Coin Offering,421000,USD,421000,,,
Helis Network,https://www.crunchbase.com/organization/8x-protocol,"Cryptocurrency, Information Technology, Payments","Sydney, New South Wales, Australia","Asia-Pacific (APAC), Australasia",2018-03-01,month,,,2019-07-08,,,,Seed,,,,Seed,,
Cointime,https://www.crunchbase.com/organization/cointime,"Blockchain, Cryptocurrency","Taiwan, Jiangsu, China",Asia-Pacific (APAC),,,,,2017-11-01,1000000,USD,1000000,Initial Coin Offering,1000000,USD,1000000,,,
Cashlink,https://www.crunchbase.com/organization/cashlink,"Cryptocurrency, Financial Services, FinTech, Venture Capital","Frankfurt, Hessen, Germany",European Union (EU),2016-01-01,year,,,2018-11-21,,,,Seed,,,,Seed,"Dr. Rainer Zimmermann, FinLab, Seed & Speed Ventures",3
Kosmonotes,https://www.crunchbase.com/organization/kosmonotes,"Artificial Intelligence, Cryptocurrency, Education, Information Technology","Melbourne, Victoria, Australia","Asia-Pacific (APAC), Australasia",2017-01-01,year,,,2018-02-01,100000,AUD,80399,Seed,100000,AUD,80399,Seed,H2 Ventures,1
Good Money Group,https://www.crunchbase.com/organization/good-money-group,Cryptocurrency,"Austin, Texas, United States",Southern US,,,,,2018-10-08,22000000,USD,22000000,Convertible Note,,,,,,
Strix Leviathan,https://www.crunchbase.com/organization/strix-leviathan,"Blockchain, Computer, Cryptocurrency, Finance, Software","Seattle, Washington, United States","Greater Seattle Area, West Coast, Western US",2018-01-01,month,,,2018-03-15,1625000,USD,1625000,Seed,1625000,USD,1625000,Seed,"9Mile Labs, Curious Capital, Founders' Co-op, Future Perfect Ventures, Liquid 2 Ventures",8
Pynk,https://www.crunchbase.com/organization/pynk,"Banking, Blockchain, Cryptocurrency, FinTech, Hedge Funds, Software","London, England, United Kingdom",European Union (EU),2018-05-01,month,,,2018-10-20,,,,Pre-Seed,,,,Seed,Loyal.VC,1
everiToken,https://www.crunchbase.com/organization/everitoken,"Bitcoin, Blockchain","Tanggu, Tianjin, China",Asia-Pacific (APAC),2018-01-01,year,,,2018-08-07,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,"ChainFunder, Fenbushi Capital",2
HyperLinq,https://www.crunchbase.com/organization/hyperlinq,"Blockchain, Cryptocurrency, FinTech, Software, Trading Platform","Kearny, New Jersey, United States","Greater New York Area, East Coast, Northeastern US",2018-09-24,day,,,2019-04-28,,,,Seed,,,,Seed,,
Vincoin Cash,https://www.crunchbase.com/organization/vincoin-cash,"Blockchain, Cryptocurrency","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2017-11-01,day,,,2017-12-01,50000,USD,50000,Pre-Seed,50000,USD,50000,Seed,Andrey Bugaevski,1
Hashdex,https://www.crunchbase.com/organization/hashdex,"Asset Management, Blockchain, Cryptocurrency, Financial Services, FinTech, Information Technology, Software","George Town, Midland, Cayman Islands",,2018-02-01,day,,,2018-04-24,,,,Seed,,,,Seed,"Canary, Graph Ventures, Mauricio Feldman, Outlier Ventures, Social Capital",5
Raven Protocol,https://www.crunchbase.com/organization/raven-protocol,"Blockchain, Cryptocurrency, Machine Learning","Hong Kong, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),2017-01-01,year,,,2019-06-15,,,,Initial Coin Offering,,,,,TRG Capital (Token Research Group),1
BCX,https://www.crunchbase.com/organization/bcx,"Bitcoin, Blockchain, Internet of Things","Tokyo, Tokyo, Japan",Asia-Pacific (APAC),,,,,2017-12-24,1000000,USD,1000000,Initial Coin Offering,1000000,USD,1000000,,,
Decred,https://www.crunchbase.com/organization/decred,"Bitcoin, Cryptocurrency, FinTech","Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",2016-02-08,day,,,2018-06-14,,,,Venture - Series Unknown,,,,,BlueYard Capital,1
Bloqboard,https://www.crunchbase.com/organization/bloqboard,"Blockchain, Cryptocurrency, Ethereum, Financial Services","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2018-01-01,year,,,2018-09-01,,,,Seed,,,,Seed,Polychain,1
Coinsuper,https://www.crunchbase.com/organization/coinsuper,"Blockchain, Cryptocurrency, Trading Platform","Central, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),2017-10-01,month,,,2019-01-09,,,,Series A,,,,Early Stage Venture,"8 Decimal Capital, BlockWater Management, China Equity, Genesis Capital, Pantera Capital",12
LIQUID,https://www.crunchbase.com/organization/liquid-6e5a,Cryptocurrency,,,,,,,2017-08-12,,,,Venture - Series Unknown,,,,,BlockVC,1
OpenFinance Network,https://www.crunchbase.com/organization/openfinance-network,"Cryptocurrency, Trading Platform","Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",,,,,2018-10-24,,,,Venture - Series Unknown,,,,,"Huobi, Sharpe Ventures",2
Fortmatic,https://www.crunchbase.com/organization/fortmatic-inc,"Apps, Blockchain, Developer Tools, Ethereum, Information Technology, Mobile Apps","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",,,,,2018-01-08,,,,Seed,,,,Seed,"Jeffrey Tong, Kevin Moore, SV Angel",3
Recap,https://www.crunchbase.com/organization/recap,Cryptocurrency,,,2018-02-22,day,,,2019-02-26,85000,GBP,112701,Pre-Seed,85000,GBP,112701,Seed,,
Loom Network,https://www.crunchbase.com/organization/loom-network,"Ethereum, PaaS, Software","Seoul, Seoul-t'ukpyolsi, South Korea",Asia-Pacific (APAC),2017-10-01,day,,,2018-01-01,,,,Seed,,,,Seed,"MW Partners, Nirvana Capital, Techstars, Techstars New York City Accelerator",4
Timberchain,https://www.crunchbase.com/organization/timberchain,"Blockchain, Cryptocurrency, Information Technology, Internet, Online Portals, Trading Platform","Santiago, Region Metropolitana, Chile",,,,,,2018-05-04,40000,USD,40000,Seed,40000,USD,40000,Seed,Start-Up Chile,1
CoinCircle,https://www.crunchbase.com/organization/coincircle,"Bitcoin, Blockchain, Cryptocurrency, Ethereum, Internet","Santa Monica, California, United States","Greater Los Angeles Area, West Coast, Western US",,,,,2017-12-03,,,,Initial Coin Offering,,,,,,
DRsafe,https://www.crunchbase.com/organization/drsafe,"Bitcoin, Blockchain, Cryptocurrency","Shanghai, Shanghai, China",Asia-Pacific (APAC),2018-01-01,year,,,2018-06-28,1509500,USD,1509500,Angel,1509500,USD,1509500,Seed,"JRR Crypto, Shunwei Capital",2
Blockchain HELIX AG,https://www.crunchbase.com/organization/blockchain-helix-ag,"Bitcoin, Cryptocurrency, Cyber Security, FinTech, Human Computer Interaction, Identity Management, Information Technology","Frankfurt, Hessen, Germany",European Union (EU),2016-03-01,month,,,2019-05-07,,,,Venture - Series Unknown,,,,,FinLab,1
Quanterium,https://www.crunchbase.com/organization/quanterium,"Cryptocurrency, FinTech, Information Technology","London, England, United Kingdom",European Union (EU),2018-03-01,month,,,2019-01-01,,,,Seed,,,,Seed,Founders Factory,1
Bitshopp,https://www.crunchbase.com/organization/bitshopp,"Cryptocurrency, FinTech, Marketplace","São Paulo, Sao Paulo, Brazil",,2017-01-07,day,,,2018-03-01,30000,USD,30000,Seed,30000,USD,30000,Seed,,
Jassby,https://www.crunchbase.com/organization/jassby,"Apps, Cryptocurrency, E-Commerce, Financial Services, FinTech, Mobile Apps, Mobile Payments","Waltham, Massachusetts, United States","Greater Boston Area, East Coast, New England",,,,,2018-10-17,,,,Venture - Series Unknown,,,,,"Blumberg Capital, Correlation Ventures, Moneta Ventures, PRYTEK",4
UNICORN.NG,https://www.crunchbase.com/organization/unicorn-ng,"Blockchain, Cryptocurrency, FinTech","Port Harcourt, Rivers, Nigeria",,2017-12-05,day,,,2017-12-05,10000,USD,10000,Undisclosed,10000,USD,10000,,,
getFIFO,https://www.crunchbase.com/organization/getfifo,"Cryptocurrency, Financial Exchanges, FinTech, Trading Platform","Ashford, Kent, United Kingdom",European Union (EU),2018-01-01,day,,,2019-06-01,,,,Seed,,,,Seed,,
DeskViz,https://www.crunchbase.com/organization/deskviz,"Blockchain, Cryptocurrency, Enterprise Applications, Enterprise Software, Information Technology, Mobile Apps, Software, Software Engineering","Ohio, Illinois, United States","Great Lakes, Midwestern US",2017-01-01,year,,,2018-07-20,157000,USD,157000,Seed,157000,USD,157000,Seed,,
Timeus,https://www.crunchbase.com/organization/timeus,"Blockchain, Cryptocurrency, Data Storage, Developer Platform, Information Technology, Software, Transaction Processing",,,2018-01-03,day,,,2019-07-06,,,,Seed,,,,Seed,,
AiX,https://www.crunchbase.com/organization/aix,"Banking, Cryptocurrency, Finance, Financial Exchanges, Financial Services, FinTech, Stock Exchanges, Trading Platform","London, England, United Kingdom",European Union (EU),2017-07-01,month,,,2017-12-19,,,,Seed,,,,Seed,,
Chorus Mobility,https://www.crunchbase.com/organization/chorus-mobility,"Automotive, Blockchain, Cryptocurrency, Financial Services, Information Technology, Mobile Payments, Payments, Software","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2017-04-01,day,,,2019-05-24,,,,Corporate Round,,,,,"Tezos, Tribe Accelerator",2
Portal,https://www.crunchbase.com/organization/tides,"Bitcoin, Blockchain, Cryptocurrency, Financial Services, FinTech","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2018-08-01,month,,,2018-12-01,,,,Pre-Seed,,,,Seed,"Apneet Jolly, Arjun Dev Arora, Monday Capital, Tom Ding, Trevor Koverko",6
OVEX,https://www.crunchbase.com/organization/ovex,"Blockchain, Cryptocurrency, Internet","Cape Town, NA - South Africa, South Africa",,2017-01-01,year,,,2019-05-31,,,,Seed,,,,Seed,"Invictus Capital, Newtown Partners",2
Ikigai Asset Management,https://www.crunchbase.com/organization/ikigai-asset-management,"Cryptocurrency, Financial Services, Venture Capital","Marina Del Rey, California, United States","Greater Los Angeles Area, West Coast, Western US",2018-04-01,month,,,2019-03-21,,,,Corporate Round,,,,,Morgan Creek Capital Management,1
CoinNess.com,https://www.crunchbase.com/organization/coinness-com,"Bitcoin, Blockchain, Cryptocurrency, Digital Media, Software","Hong Kong, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),2018-03-03,day,,,2019-03-18,,,,Series A,,,,Early Stage Venture,"FREES FUND, QF Capital, Shunwei Capital",3
Rain,https://www.crunchbase.com/organization/rain-bh,"Bitcoin, Financial Exchanges, Financial Services","Manama, Al Manamah, Bahrain",Gulf Cooperation Council (GCC),2017-09-01,month,,,2019-01-23,,,,Seed,,,,Seed,"CMT Digital Ventures LLC, Dennis Porto, Musaab Hakami, SchindlerAM Ventures, Vision Ventures",5
BULVRD,https://www.crunchbase.com/organization/bulvrd,"Advertising, Advertising Platforms, Analytics, Android, Augmented Reality, Big Data, Blockchain, Ethereum, Geospatial, GPS, iOS, Location Based Services, Machine Learning, Mapping Services, Mobile, Mobile Advertising, Mobile Apps, Navigation, Predictive Analytics, Smart Cities","Merrifield, Virginia, United States","Washington DC Metro Area, East Coast, Southern US",2018-08-01,day,,,2018-09-01,,,,Pre-Seed,,,,Seed,ConsenSys Ventures,1
Cell Evolution,https://www.crunchbase.com/organization/cell-evolution,"Apps, Bitcoin, Blockchain","Nanjing, Jiangsu, China",Asia-Pacific (APAC),2018-01-01,year,,,2018-06-22,750000,USD,750000,Seed,750000,USD,750000,Seed,"Byte Ventures, Cocos Blockchain Expedition, Nebulas.io",3
Helios Life Enterprises,https://www.crunchbase.com/organization/helios-life-enterprises,"Artificial Intelligence, Big Data, Cryptocurrency, Machine Learning, Predictive Analytics",,,2017-05-01,month,,,2019-06-26,,,,Pre-Seed,,,,Seed,,
Atomic Fund,https://www.crunchbase.com/organization/atomic-fund,"Cryptocurrency, Financial Services, FinTech","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-01-01,year,,,2018-01-15,,,,Seed,,,,Seed,Boost VC,1
Floating Point Group,https://www.crunchbase.com/organization/floating-point-group,"Analytics, Artificial Intelligence, Cryptocurrency, Financial Services, FinTech, Machine Learning, Software","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2017-12-01,month,,,2018-09-08,,,,Non-equity Assistance,,,,,MIT delta v,1
Insula Investment Management,https://www.crunchbase.com/organization/inusulα-investment-management,Cryptocurrency,"London, England, United Kingdom",European Union (EU),2018-12-17,day,,,2018-12-17,,,,Pre-Seed,,,,Seed,Insula Investment Management,1
Metaco,https://www.crunchbase.com/organization/metaco,"Banking, Bitcoin, Blockchain, Cryptocurrency, Ethereum, Information Technology","Lausanne, Vaud, Switzerland",,2014-01-01,year,,,2018-04-27,,,,Venture - Series Unknown,,,,,"Avaloq, SICPA, Swiss Post, Swisscom",4
RIDDLE&CODE - The Blockchain Interface Company,https://www.crunchbase.com/organization/riddle-code,"Bitcoin, Cryptocurrency, Cyber Security, Database, Hardware, Identity Management, Software","Vienna, Wien, Austria",European Union (EU),2015-01-01,day,,,2017-11-02,,,,Series A,,,,Early Stage Venture,,
TradeDuel,https://www.crunchbase.com/organization/tradeduel,"Cryptocurrency, Finance, Mobile, Stock Exchanges, Trading Platform","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2018-01-01,year,,,2017-10-11,,,,Seed,,,,Seed,,
BlockWorks Group,https://www.crunchbase.com/organization/blockworks-group,"Banking, Cryptocurrency, Events, Media and Entertainment, Payments, Podcast","Brooklyn, New York, United States","Greater New York Area, East Coast, Northeastern US",2017-01-01,year,,,2018-05-01,,,,Seed,,,,Seed,,
"Blockfreight, Inc.",https://www.crunchbase.com/organization/blockfreight-inc,"Bitcoin, Enterprise Software, Logistics, Software","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-03-03,day,,,2018-01-25,,,,Seed,,,,Seed,,
TrueChain,https://www.crunchbase.com/organization/truechain-foundation-ltd,"Blockchain, Cryptocurrency","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2017-12-15,day,,,2019-06-04,,,,Corporate Round,,,,,YMK Fund,1
DADA,https://www.crunchbase.com/organization/dada-nyc,"Art, Content Creators, Cryptocurrency, Digital Media","Brooklyn, New York, United States","Greater New York Area, East Coast, Northeastern US",2012-04-04,day,,,2018-05-14,,,,Seed,,,,Seed,ConsenSys Ventures,1
Refereum,https://www.crunchbase.com/organization/refereum,Cryptocurrency,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",,,,,2017-12-01,,,,Initial Coin Offering,,,,,Kenetic,1
AnyLedger,https://www.crunchbase.com/organization/anyledger,"Blockchain, Cryptocurrency, Embedded Software, Internet of Things","Berlin, Berlin, Germany",European Union (EU),2018-03-01,month,,,2019-02-01,,,,Pre-Seed,,,,Seed,Techstars,1
Open Platform,https://www.crunchbase.com/organization/open-platform,"Blockchain, Cryptocurrency, Infrastructure, Payments","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",,,,,2018-03-28,,,,Initial Coin Offering,,,,,"DHVC, Draper Dragon, NEO Global Capital (NGC), Reflective Venture Partners, Sora Ventures",6
IOTW,https://www.crunchbase.com/organization/iotw,"Big Data, Blockchain, Cloud Data Services, Cloud Infrastructure, Cryptocurrency, Information Technology, Internet, Internet of Things, Mining Technology","Hong Kong, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),2017-01-01,year,,,2018-03-24,,,,Pre-Seed,,,,Seed,G2H2 Capital,1
BlockVigil,https://www.crunchbase.com/organization/blockvigil,"Blockchain, Cryptocurrency, Developer APIs, Developer Tools, Ethereum, SaaS","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2018-01-01,year,,,2018-11-15,,,,Seed,,,,Seed,500 Startups,1
Caiyi Store,https://www.crunchbase.com/organization/caiyi-store,"Bitcoin, Blockchain, Cryptocurrency","Jinan, Shandong, China",Asia-Pacific (APAC),2017-01-01,year,,,2018-07-04,753300,USD,753300,Angel,753300,USD,753300,Seed,"QingCloud Enterprise Management, Vision Capital",2
Golix,https://www.crunchbase.com/organization/bitfiance,"Cryptocurrency, Finance, FinTech, Payments, Virtual Currency","Harare, NA - Zimbabwe, Zimbabwe",,2014-12-11,day,,,2018-06-04,,,,Initial Coin Offering,,,,,"Savannah Fund, Taurai Chinyamakobvu",2
StudentCoin,https://www.crunchbase.com/organization/studentcoin,"Cryptocurrency, Financial Services, Payments","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-08-01,day,,,2017-10-01,15000,USD,15000,Seed,15000,USD,15000,Seed,,
Lunar Digital Assets,https://www.crunchbase.com/organization/lunar-digital-assets,"Artificial Intelligence, Asset Management, Big Data, Blockchain, Cryptocurrency, Market Research","West Hollywood, California, United States","Greater Los Angeles Area, West Coast, Western US",2017-08-01,month,,,2018-03-01,,,,Seed,,,,Seed,,
Coinseed,https://www.crunchbase.com/organization/coinseed-6437,"Cryptocurrency, FinTech, Social Network, Trading Platform","Wilmington, Delaware, United States","Greater Philadelphia Area, East Coast, Southern US",2017-08-31,day,,,2018-04-02,,,,Initial Coin Offering,,,,,,
Autonomous Partners,https://www.crunchbase.com/organization/autonomous-partners,Cryptocurrency,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-01-01,year,,,2018-07-16,,,,Initial Coin Offering,,,,,Cohen Private Ventures,1
Token Group,https://www.crunchbase.com/organization/token-group,"Blockchain, Consulting, Cryptocurrency, Financial Services, FinTech, Information Technology, Internet, Software","Beverly Hills, California, United States","Greater Los Angeles Area, West Coast, Western US",2018-06-01,day,,,2018-11-26,,,,Seed,,,,Seed,,
AlfieBTC,https://www.crunchbase.com/organization/alfiebtc,"Bitcoin, Cryptocurrency",,,,,,,2017-09-08,75000,AUD,60451,Grant,,,,,Hot DesQ,1
StreetWire,https://www.crunchbase.com/organization/streetwire,"Cryptocurrency, Database, FinTech, Real Estate","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2017-01-01,day,,,2019-01-29,,,,Venture - Series Unknown,,,,,"Constance Freedman, Moderne Ventures",2
CoinLoan,https://www.crunchbase.com/organization/coinloan,"Cryptocurrency, Finance, FinTech, Lending","Tallinn, Harjumaa, Estonia",European Union (EU),2017-02-01,day,,,2017-11-12,,,,Initial Coin Offering,,,,,,
LightSurge Media 光势财经,https://www.crunchbase.com/organization/lightsurge-media-光势财经,"Blockchain, Cryptocurrency, Education, News","Beijing, Beijing, China",Asia-Pacific (APAC),2018-01-01,day,,,2018-01-01,100000,USD,100000,Seed,100000,USD,100000,Seed,,
AmaZix,https://www.crunchbase.com/organization/amazix,"Cryptocurrency, IT Management, Social Media","Roskilde, Sjelland, Denmark","European Union (EU), Nordic Countries, Scandinavia",,,,,2017-11-02,,,,Corporate Round,,,,,Sharpe Capital,1
Groundhog,https://www.crunchbase.com/organization/groundhog,"Blockchain, E-Commerce Platforms, Ethereum, FinTech, Payments, Software","Halifax, Nova Scotia, Canada",,2018-01-01,year,,,2018-01-01,,,,Seed,,,,Seed,"Techstars, Techstars Anywhere Accelerator",2
IRIS Payment Solutions,https://www.crunchbase.com/organization/iris-payment-solutions,"Biometrics, Cryptocurrency, Financial Services, FinTech, Identity Management","London, England, United Kingdom",European Union (EU),2017-11-01,month,,,2019-01-01,,,,Seed,,,,Seed,,
BlockVen,https://www.crunchbase.com/organization/blockchain-ventures,"Bitcoin, Blockchain, Cryptocurrency, Finance, FinTech, Venture Capital","Châtillon, Ile-de-France, France",European Union (EU),2018-01-01,month,,,2018-04-30,,,,Seed,,,,Seed,"Anaxago, Eiffel Investment Group",2
Coinbask,https://www.crunchbase.com/organization/coinbask,"Blockchain, Ethereum, FinTech","Toronto, Ontario, Canada",Great Lakes,2019-01-04,day,,,2019-03-18,,,,Pre-Seed,,,,Seed,,
Coinlend,https://www.crunchbase.com/organization/coinlend,"Blockchain, Cryptocurrency, Finance, Personal Finance","Mannheim, Baden-Wurttemberg, Germany",European Union (EU),2017-12-12,day,,,2019-03-29,,,,Seed,,,,Seed,High-Tech Gründerfonds,1
Buying.com,https://www.crunchbase.com/organization/buying-com,"Cryptocurrency, E-Commerce, E-Commerce Platforms, Software","Newcastle, Wyoming, United States",Western US,,,,,2019-02-05,,,,Seed,,,,Seed,Christoph Lymbersky,1
Wosai,https://www.crunchbase.com/organization/wosai,"Cryptocurrency, E-Commerce, Mobile Payments","Putuo, Shanghai, China",Asia-Pacific (APAC),2013-01-01,year,,,2017-09-26,,,,Series C,,,,Late Stage Venture,Steamboat Ventures,1
Volareo,https://www.crunchbase.com/organization/volareo,"Artificial Intelligence, Blockchain, Cryptocurrency, E-Commerce, FinTech, Human Computer Interaction, Music, Music Streaming, Natural Language Processing, Smart Home, Virtual Assistant","Rotterdam, Zuid-Holland, The Netherlands",European Union (EU),2018-01-01,day,,,2018-06-01,,,,Seed,,,,Seed,Zeroth.AI,1
etoshi,https://www.crunchbase.com/organization/etoshi,"Blockchain, Cryptocurrency, FinTech, Software","Madrid, Madrid, Spain",European Union (EU),2018-01-01,year,,,2019-05-30,,,,Seed,,,,Seed,,
Woorton,https://www.crunchbase.com/organization/woorton,Cryptocurrency,"Paris, Ile-de-France, France",European Union (EU),2018-03-01,month,,,2018-06-27,,,,Seed,,,,Seed,BlockVen,1
BKEX Global,https://www.crunchbase.com/organization/bkex-global,"Blockchain, Cryptocurrency, Financial Services","Chengdu, Sichuan, China",Asia-Pacific (APAC),2018-01-01,year,,,2019-06-03,,,,Corporate Round,,,,,LD Capital,1
Base58,https://www.crunchbase.com/organization/base58-capital,"Asset Management, Bitcoin, Blockchain, Cryptocurrency, Finance, Financial Services, Hedge Funds","Hünenberg, Zug, Switzerland",,2017-03-27,day,,,2017-10-01,,,,Seed,,,,Seed,Enabling Future,1
TMIA,https://www.crunchbase.com/organization/tmia,"Asset Management, Blockchain, Consulting, Cryptocurrency, Cyber Security, FinTech, Internet","Linz, Oberosterreich, Austria",European Union (EU),2019-07-17,day,,,2019-07-15,,,,Seed,,,,Seed,,
The Bounties Network,https://www.crunchbase.com/organization/the-bounties-network,"Blockchain, Cryptocurrency, Ethereum, Freelance, Marketplace","Brooklyn, New York, United States","Greater New York Area, East Coast, Northeastern US",2017-04-01,month,,,2017-10-20,,,,Venture - Series Unknown,,,,,ConsenSys,1
