Organization Name,Organization Name URL,Categories,Headquarters Location,Headquarters Regions,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Funding Status,Top 5 Investors,Number of Investors
VinX,https://www.crunchbase.com/organization/vinx,"Blockchain, Consumer, E-Commerce, Financial Services, FinTech, Internet, Wine And Spirits","Tel Aviv-yafo, Tel Aviv, Israel",,2017-09-01,month,,,2018-10-05,,,,Seed,,,,Seed,Medici Ventures,1
Routeique .,https://www.crunchbase.com/organization/routeique-inc,"Artificial Intelligence, Blockchain, Delivery, Internet of Things, Logistics, Machine Learning, SaaS, Supply Chain Management, Transportation","Calgary, Alberta, Canada",,2016-08-05,day,,,2018-08-02,,,,Convertible Note,,,,Seed,gener8tor,1
Advanced Virtual,https://www.crunchbase.com/organization/advanced-virtual,"Artificial Intelligence, Augmented Reality, Big Data, Blockchain, FinTech, IaaS, Intelligent Systems, Internet of Things, Machine Learning, Natural Language Processing, Operating Systems, PaaS, Predictive Analytics, Robotics, SaaS, Virtual Reality","Cork, Cork, Ireland",European Union (EU),2008-01-01,year,,,2018-05-23,,,,Series A,,,,Early Stage Venture,,
Metadium,https://www.crunchbase.com/organization/metadium,"Blockchain, Identity Management, Information Technology, Internet","Seoul, Seoul-t'ukpyolsi, South Korea",Asia-Pacific (APAC),2018-01-31,day,,,2018-05-01,,,,Initial Coin Offering,,,,,"Block Crafters Capital, Connect Capital, JLAB | JD capital",3
Echoin,https://www.crunchbase.com/organization/echoin,"Blockchain, Information Technology",,,2017-01-01,year,,,2019-06-26,,,,Corporate Round,,,,,Genesis Group,1
KABN,https://www.crunchbase.com/organization/crypto-kabn,"Blockchain, Financial Services, Identity Management","Vancouver, British Columbia, Canada",,2018-01-01,month,,,2018-01-08,,,,Seed,,,,Seed,,
StaTwig,https://www.crunchbase.com/organization/statwig-technology-services,"Blockchain, Computer, Consumer Electronics, Information Technology, Internet of Things, SaaS","Hyderabad, Andhra Pradesh, India",Asia-Pacific (APAC),2016-07-25,day,,,2018-04-04,,,,Seed,,,,Seed,Startupbootcamp,1
Mithril,https://www.crunchbase.com/organization/mithril,"Aerospace, Blockchain, Internet, Life Science","Taipei, T'ai-pei, Taiwan",Asia-Pacific (APAC),2017-01-01,year,,,2018-01-17,,,,Initial Coin Offering,,,,,"Blockstate, Pantera Capital, Qtum, Sora Ventures",4
TODAQ,https://www.crunchbase.com/organization/todaq,"Blockchain, Cyber Security, Financial Services, Privacy, Virtual Currency","Toronto, Ontario, Canada",Great Lakes,2017-05-31,day,,,2018-01-31,,,,Seed,,,,Seed,VentureSouq,1
BiShiJie.com,https://www.crunchbase.com/organization/bishijie-com,"Blockchain, Internet, News, Publishing","Beijing, Beijing, China",Asia-Pacific (APAC),2017-01-01,year,,,2019-03-19,,,,Series A,,,,Early Stage Venture,"8 Decimal Capital, FREES FUND, QF Capital, Shunwei Capital, ZhenFund",5
Arianee,https://www.crunchbase.com/organization/arianee,"Blockchain, Information Technology","Paris, Ile-de-France, France",European Union (EU),2018-01-01,year,,,2018-08-02,,,,Venture - Series Unknown,,,,,BlockWater Management,1
Taxa,https://www.crunchbase.com/organization/taxa,"Blockchain, Infrastructure, Open Source, Privacy","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",,,,,2018-03-07,,,,Seed,,,,Seed,"Amino Capital, Bertelsmann Asia Investments, FREES FUND, Liquid 2 Ventures, Wei Guo",7
Transmute,https://www.crunchbase.com/organization/transmute-industries,"Blockchain, Information Services, Information Technology","Austin, Texas, United States",Southern US,2017-03-01,month,,,2018-01-01,,,,Seed,,,,Seed,"Techstars, Techstars Austin Accelerator",2
IOV,https://www.crunchbase.com/organization/iov,"Blockchain, FinTech, Software","Paris, Ile-de-France, France",European Union (EU),2018-03-01,day,,,2018-03-07,,,,Venture - Series Unknown,,,,,"BlockVC, MW Partners",2
Blockskye,https://www.crunchbase.com/organization/blockskye,Blockchain,"Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",,,,,2019-04-05,,,,Series A,,,,Early Stage Venture,Airlines Reporting Corporation,1
Pedal,https://www.crunchbase.com/organization/pedal-global,"Artificial Intelligence, Automotive, Blockchain, Machine Learning, Manufacturing","London, England, United Kingdom",European Union (EU),2016-10-11,day,,,2018-04-20,,,,Seed,,,,Seed,,
LawCoin,https://www.crunchbase.com/organization/lawcoin,"Blockchain, Financial Services, FinTech, Legal, Legal Tech, Lending, Venture Capital",,,2018-07-30,day,,,2019-04-01,,,,Convertible Note,,,,,ConsenSys Ventures,1
Trade Finance Market,https://www.crunchbase.com/organization/trade-finance-market,"Blockchain, FinTech","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2014-01-01,year,,,2018-03-12,,,,Seed,,,,Seed,GTR Ventures,1
Fr8 Network,https://www.crunchbase.com/organization/fr8-network,"Artificial Intelligence, Blockchain, Energy Efficiency, Logistics","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-05-01,day,,,2017-12-01,,,,Initial Coin Offering,,,,,"Alex Dahan, Julian Sarokin",2
Force Network copy,https://www.crunchbase.com/organization/the-force-protocol,"Blockchain, Internet","Sliema, NA - Malta, Malta",European Union (EU),2017-01-01,year,,,2019-04-19,,,,Corporate Round,,,,,"8 Decimal Capital, BN Capital, Collinstar Capital",3
MediBloc,https://www.crunchbase.com/organization/medibloc,"Artificial Intelligence, Blockchain, Information Technology, Medical","Gibraltar, Gibraltar, Gibraltar",,2017-01-01,year,,,2017-11-19,,,,Seed,,,,Seed,Hashed,1
Atonomi,https://www.crunchbase.com/organization/atonomi,"Blockchain, Internet of Things","Seattle, Washington, United States","Greater Seattle Area, West Coast, Western US",,,,,2018-03-02,,,,Venture - Series Unknown,,,,,Kosmos Capital,1
TicTalk,https://www.crunchbase.com/organization/tictalk,Blockchain,"Shanghai, Shanghai, China",Asia-Pacific (APAC),2018-01-01,year,,,2019-06-18,,,,Angel,,,,Seed,Collinstar Capital,1
ChainDD,https://www.crunchbase.com/organization/chaindd,"Blockchain, Information Technology, News","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2018-01-01,year,,,2019-02-27,,,,Convertible Note,,,,,,
Blinking,https://www.crunchbase.com/organization/blinking,"Blockchain, Information Technology, Internet","Beograd, Vojvodina, Serbia",,2017-10-01,day,,,2018-11-01,,,,Non-equity Assistance,,,,,DIFC FinTech Hive,1
Insino Ventures,https://www.crunchbase.com/organization/insino-ventures-pvt-ltd,"Android, Artificial Intelligence, Augmented Reality, Blockchain, iOS, Machine Learning, Virtual Reality, Web Apps, Web Design, Web Development, Web Hosting","Gurgaon, Haryana, India",Asia-Pacific (APAC),2018-09-26,day,,,2019-03-04,,,,Angel,,,,Seed,,
lifeID,https://www.crunchbase.com/organization/lifeid,"Blockchain, Open Source","Bellevue, Washington, United States","Greater Seattle Area, West Coast, Western US",2017-01-01,year,,,2018-03-27,,,,Seed,,,,Seed,Pithia,1
MXC Exchange,https://www.crunchbase.com/organization/mxc-exchange,"Blockchain, Internet","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2018-01-01,year,,,2019-07-02,,,,Angel,,,,Seed,Wensheng Cai,1
EthicHub,https://www.crunchbase.com/organization/ethichub,"AgTech, Blockchain, FinTech, Lending, Micro Lending","Madrid, Madrid, Spain",European Union (EU),2017-11-01,month,,,2019-03-01,,,,Seed,,,,Seed,COLABORATIVOx,1
DeepBrain Chain,https://www.crunchbase.com/organization/deepbrain-chain,"Analytics, Artificial Intelligence, Blockchain, Information Technology, Robotics","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",,,,,2018-11-09,,,,Corporate Round,,,,,Gobi Partners,1
Bitool,https://www.crunchbase.com/organization/bitool,Blockchain,"Beijing, Beijing, China",Asia-Pacific (APAC),2018-01-01,year,,,2018-07-30,879000,USD,879000,Angel,879000,USD,879000,Seed,Grand Venture Capital,1
Kronoverse,https://www.crunchbase.com/organization/kronoverse,"Blockchain, Gaming, iOS","Raleigh, North Carolina, United States","Research Triangle, East Coast, Southern US",2018-01-01,year,,,2019-05-02,,,,Seed,,,,Seed,"Calvin Ayre, nChain",2
Taraxa.io,https://www.crunchbase.com/organization/taraxa-io,"Blockchain, Internet of Things","San Jose, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2018-01-01,day,,,2018-07-10,,,,Venture - Series Unknown,,,,,MW Partners,1
VoPay International Inc.,https://www.crunchbase.com/organization/vopay,"Banking, Blockchain, Developer APIs, Financial Services, FinTech, Payments","Vancouver, British Columbia, Canada",,2015-01-01,day,,,2018-10-05,,,,Seed,,,,Seed,Plug and Play,1
"One Car Payment, Inc.",https://www.crunchbase.com/organization/one-car-payment-inc,"Artificial Intelligence, Auto Insurance, Automotive, Blockchain, Financial Services, FinTech","Easton, Pennsylvania, United States","Great Lakes, Northeastern US",2017-02-01,day,,,2018-03-01,,,,Initial Coin Offering,,,,,,
Popvue,https://www.crunchbase.com/organization/popvue-2,"Advertising Platforms, Artificial Intelligence, Augmented Reality, Blockchain, Event Management, Information Technology, Machine Learning, Meeting Software, Messaging, Mobile Advertising, Professional Networking, Social Network, Virtual Reality","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2016-09-01,month,,,2019-04-01,,,,Pre-Seed,,,,Seed,,
TEMCO Labs,https://www.crunchbase.com/organization/temco-labs-pte-ltd,"Blockchain, Information Technology, Insurance, Software","Seoul, Seoul-t'ukpyolsi, South Korea",Asia-Pacific (APAC),2018-03-01,month,,,2019-03-27,,,,Venture - Series Unknown,,,,,"Korea Investment Partners, Tribe Accelerator",2
Credify,https://www.crunchbase.com/organization/credify,"Blockchain, E-Commerce, Lending, Micro Lending, Reputation, Software","Tokyo, Tokyo, Japan",Asia-Pacific (APAC),2018-01-20,day,,,2019-06-01,,,,Seed,,,,Seed,,
Decadent,https://www.crunchbase.com/organization/decadent,"Blockchain, Collectibles, Gaming, Social Media, Social Network, Virtual Goods","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2018-01-01,year,,,2018-09-15,,,,Seed,,,,Seed,,
DAppLinks,https://www.crunchbase.com/organization/dapplinks,"Apps, Blockchain",,,,,,,2019-06-27,,,,Corporate Round,,,,,Consensus Lab,1
Koinex,https://www.crunchbase.com/organization/koinex,"Blockchain, Digital Marketing, Internet","Mumbai, Maharashtra, India",Asia-Pacific (APAC),2017-08-01,month,,,2017-12-24,,,,Seed,,,,Seed,"BEENEXT, Dirk van Quaquebeke, Pantera Capital",3
Arqit,https://www.crunchbase.com/organization/arqit,"Blockchain, Information Technology","Landön, Skane Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",2016-01-01,year,,,2018-09-20,,,,Initial Coin Offering,,,,,NEO Global Capital (NGC),1
Nebulas.io,https://www.crunchbase.com/organization/nebulas-io,"Blockchain, Internet, Non Profit, Search Engine","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-01-01,year,,,2017-12-07,,,,Seed,,,,Seed,8 Decimal Capital,1
Empower,https://www.crunchbase.com/organization/empower,"3D Printing, Blockchain, CleanTech, Manufacturing, Social Impact, Waste Management","Oslo, Oslo, Norway","Nordic Countries, Scandinavia",2018-02-14,day,,,2018-10-18,,,,Angel,,,,Seed,TheFactory,1
Shyft,https://www.crunchbase.com/organization/shyft-dbe1,Blockchain,"Bridgetown, Saint Michael, Barbados",,2017-01-01,year,,,2018-09-27,,,,Seed,,,,Seed,Blockwall Management GmbH,1
Swytch,https://www.crunchbase.com/organization/swytch-3dc8,"Blockchain, Financial Services","Cambridge, Massachusetts, United States","Greater Boston Area, East Coast, New England",2017-01-01,year,,,2018-06-12,,,,Venture - Series Unknown,,,,,Reflective Venture Partners,1
TAG ESPORTS,https://www.crunchbase.com/organization/tag-esports,"Blockchain, eSports, Gambling, Gaming, Internet of Things, Video Games","Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US",2018-01-01,day,,,2019-01-02,,,,Pre-Seed,,,,Seed,,
Contentos (COS),https://www.crunchbase.com/organization/contentos-cos,Blockchain,"Taipei, T'ai-pei, Taiwan",Asia-Pacific (APAC),,,,,2018-09-29,,,,Venture - Series Unknown,,,,,"Binance, NECO Eco Fund, NEO Global Capital (NGC)",3
InfiniGold Pty Ltd,https://www.crunchbase.com/organization/infinigold-pty-ltd,"Blockchain, Financial Services, Information Technology, Software",,,2017-05-01,day,,,2018-06-01,2000000,AUD,1513816,Series A,2000000,AUD,1513816,Early Stage Venture,Capital Markets Technologies,1
OpenMined,https://www.crunchbase.com/organization/openmined,"Analytics, Artificial Intelligence, Blockchain, Information Technology","Oxford, Oxfordshire, United Kingdom",European Union (EU),2017-07-01,month,,,2017-10-19,,,,Non-equity Assistance,,,,,Creative Destruction Lab,1
Catallact,https://www.crunchbase.com/organization/catallact,"Blockchain, FinTech","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2019-01-31,day,,,2019-02-22,,,,Seed,,,,Seed,"dLab, SOSV",2
Katalysis,https://www.crunchbase.com/organization/katalysis,"Blockchain, Content, FinTech, Publishing","Amsterdam, Noord-Holland, The Netherlands",European Union (EU),2016-01-01,year,,,2018-09-01,,,,Pre-Seed,,,,Seed,,
NULS,https://www.crunchbase.com/organization/nuls,"Blockchain, Information Services, Information Technology","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2017-01-01,year,,,2018-10-09,,,,Corporate Round,,,,,"Bitmain, Ulysses Capital",2
CoinVoice,https://www.crunchbase.com/organization/coinvoice,Blockchain,"Guangzhou, Guangdong, China",Asia-Pacific (APAC),2018-01-01,year,,,2019-05-27,,,,Corporate Round,,,,,"Chain Renaissance Capital, Innoangel Fund, JLab, JLAB | JD capital, PreAngel",6
Mobilestack Inc,https://www.crunchbase.com/organization/mobilestack-inc,"Artificial Intelligence, Blockchain, Mobile, Virtualization, Wireless","Pleasanton, California, United States","San Francisco Bay Area, West Coast, Western US",2003-01-01,year,,,2018-05-01,,,,Series A,,,,Early Stage Venture,,
Modularity Grid,https://www.crunchbase.com/organization/modularity-grid,"Aerospace, Blockchain, CleanTech, Electrical Distribution, Internet of Things, Machine Learning, Predictive Analytics, Social Impact","London, England, United Kingdom",European Union (EU),2017-05-31,day,,,2017-12-15,,,,Undisclosed,,,,,Climate-KIC Accelerator London,1
FAST ECO,https://www.crunchbase.com/organization/fast-eco,"Blockchain, Online Games, Payments, Web Apps","Rosebery, New South Wales, Australia","Asia-Pacific (APAC), Australasia",2018-07-01,day,,,2019-03-31,,,,Seed,,,,Seed,JRR Crypto,1
Dyne,https://www.crunchbase.com/organization/dyne,"Blockchain, Consumer Reviews, Hospitality, Marketplace, Mobile Apps, Restaurants","London, England, United Kingdom",European Union (EU),2017-01-01,year,,,2017-11-15,15000,USD,15000,Angel,15000,USD,15000,Seed,,
Bitz,https://www.crunchbase.com/organization/bitz,"Blockchain, Financial Services, Mobile Payments","Amsterdam, Noord-Holland, The Netherlands",European Union (EU),2018-06-26,day,,,2018-09-12,,,,Seed,,,,Seed,Startupbootcamp,1
Gataca,https://www.crunchbase.com/organization/gataca-4a8f,"Blockchain, FinTech, Identity Management, Mobile, SaaS, Software","Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",2018-01-01,year,,,2018-09-08,,,,Non-equity Assistance,,,,,MIT delta v,1
Kubemake,https://www.crunchbase.com/organization/kubemake,"Blockchain, Developer Platform, Finance","Edinburgh, Edinburgh, City of, United Kingdom",European Union (EU),2010-01-01,year,,,2018-01-03,1000,USD,1000,Seed,1000,USD,1000,Seed,,
ChainNews,https://www.crunchbase.com/organization/chainnews,"Blockchain, News","Beijing, Beijing, China",Asia-Pacific (APAC),,,,,2019-05-29,,,,Angel,,,,Seed,"8btc.com, Milestone Capital China, Qicheng Information Technology",3
FINEXITY AG,https://www.crunchbase.com/organization/finexity-ag,"Blockchain, FinTech, Marketplace, Real Estate Investment","Hamburg, Hamburg, Germany",European Union (EU),2018-02-01,month,,,2018-10-23,,,,Pre-Seed,,,,Seed,,
CarBlock,https://www.crunchbase.com/organization/carblock,"Blockchain, Hardware, Internet, Transportation","Mountain View, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2017-01-01,year,,,2018-05-30,,,,Venture - Series Unknown,,,,,"Consensus Lab, DHVC, Fenbushi Capital, Tao Zhang, Timestamp Capital",5
Vrex Lab,https://www.crunchbase.com/organization/vrex,"Augmented Reality, Blockchain, Virtual Reality","Seoul, Seoul-t'ukpyolsi, South Korea",Asia-Pacific (APAC),2016-01-01,year,,,2017-08-15,,,,Seed,,,,Seed,"Bluepoint Partners, ChinaAccelerator, Colopl Next, SOSV, YC Tec",5
Casky,https://www.crunchbase.com/organization/casky,"Artificial Intelligence, Blockchain, Hardware, Internet of Things, Mobile Apps, SaaS, Transportation","Marrakech, Marrakech-Tensift-Al Haouz, Morocco",,2017-11-26,day,,,2018-06-27,,,,Seed,,,,Seed,,
AORA,https://www.crunchbase.com/organization/aora-5c51,"Blockchain, E-Commerce, E-Commerce Platforms, Retail Technology","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2018-03-01,day,,,2018-09-01,,,,Initial Coin Offering,,,,,,
Skyline Partners,https://www.crunchbase.com/organization/skyline-partners,"Blockchain, Insurance, Predictive Analytics, Risk Management","London, England, United Kingdom",European Union (EU),2017-07-19,day,,,2018-10-23,,,,Venture - Series Unknown,,,,,OneAdvent,1
"UIQT, Inc.",https://www.crunchbase.com/organization/uiqt,"Artificial Intelligence, Blockchain, Loyalty Programs, Marketplace, Personalization, Tourism, Travel","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-11-27,day,,,2018-10-04,,,,Grant,,,,,Intelak,1
Commercial Passport,https://www.crunchbase.com/organization/commercial-passport-kyc,"Blockchain, Document Management, Financial Services, Software","Montréal, Quebec, Canada",,2014-01-01,year,,,2018-09-17,,,,Seed,,,,Seed,Holt Accelerator,1
Kodebox,https://www.crunchbase.com/organization/kodebox,Blockchain,"Seoul, Seoul-t'ukpyolsi, South Korea",Asia-Pacific (APAC),,,,,2018-02-01,,,,Seed,,,,Seed,Kakao Ventures,1
"Liquid Mortgage, Inc.",https://www.crunchbase.com/organization/liquid-mortgage-inc,"Artificial Intelligence, Blockchain, Consumer Lending, Financial Services, Information Technology, Lending, Machine Learning, Predictive Analytics","Denver, Colorado, United States","Greater Denver Area, Western US",2018-01-01,day,,,2018-01-01,,,,Seed,,,,Seed,,
Blockchain Worx,https://www.crunchbase.com/organization/blockchain-worx,"Analytics, Blockchain, Business Intelligence, FinTech, Information Technology, Payments, Software","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2017-09-28,day,,,2019-03-06,,,,Seed,,,,Seed,,
ANT,https://www.crunchbase.com/organization/ant,"Blockchain, Information Technology, Payments","Moscow, Moscow City, Russian Federation",,2018-08-30,day,,,2018-11-01,,,,Pre-Seed,,,,Seed,,
UNISOT™,https://www.crunchbase.com/organization/unisot,Blockchain,"Oppegård, Akershus, Norway","Nordic Countries, Scandinavia",2017-01-01,year,,,2019-05-13,,,,Seed,,,,Seed,Calvin Ayre,1
thinkHRX,https://www.crunchbase.com/organization/thinkhrx,"Artificial Intelligence, Blockchain, Human Resources, Internet, Machine Learning, Predictive Analytics, Recruiting","Dublin, Dublin, Ireland",European Union (EU),2018-11-01,month,,,2018-12-02,,,,Pre-Seed,,,,Seed,,
"DomiDocs, Inc.",https://www.crunchbase.com/organization/domidocs,"Artificial Intelligence, Big Data, Blockchain, Real Estate","Stuart, Florida, United States","East Coast, Southern US",2016-03-15,day,,,2018-09-10,,,,Seed,,,,Seed,,
MAD Network,https://www.crunchbase.com/organization/mad-network,"Blockchain, Network Security","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2017-01-01,year,,,2018-08-20,,,,Angel,,,,Seed,"DCG Group, Fenbushi Capital",2
Blockchain Technology Partners,https://www.crunchbase.com/organization/blockchain-technology-partners,"Blockchain, Information Services, Information Technology","Edinburgh, Edinburgh, City of, United Kingdom",European Union (EU),2017-01-01,year,,,2018-06-01,,,,Seed,,,,Seed,CodeBase,1
Elective Technology,https://www.crunchbase.com/organization/elective-technology,"Biometrics, Blockchain, Information Technology, SaaS, Software","London, England, United Kingdom",European Union (EU),2018-08-20,day,,,2018-08-20,,,,Pre-Seed,,,,Seed,,
Cerealia,https://www.crunchbase.com/organization/cerealia,"Agriculture, Blockchain, FinTech, Information Technology, Trading Platform","Pully, Vaud, Switzerland",,2018-01-01,year,,,2019-01-21,,,,Seed,,,,Seed,,
Fund Fantasy,https://www.crunchbase.com/organization/fund-fantasy,"Blockchain, FinTech, Gaming","Tel Aviv, Tel Aviv, Israel",,2016-01-01,day,,,2018-02-25,,,,Initial Coin Offering,,,,,,
Pixura Inc.,https://www.crunchbase.com/organization/pixura-inc,"Association, Blockchain, Internet",,,2018-03-11,day,,,2018-08-01,,,,Pre-Seed,,,,Seed,Status.im,1
ZIPPER,https://www.crunchbase.com/organization/zipper,"Blockchain, Financial Services, Information Technology, Insurance, Internet, Software",,,,,,,2018-03-05,,,,Venture - Series Unknown,,,,,"BlockVC, Nirvana Capital",2
AdHash,https://www.crunchbase.com/organization/adhash,"Advertising, Analytics, Big Data, Blockchain, Marketplace","Zug, Zug, Switzerland",,2018-10-30,day,,,2019-04-23,,,,Pre-Seed,,,,Seed,CV VC,1
PENTA,https://www.crunchbase.com/organization/penta-50e4,"Blockchain, Crowdfunding, Information Technology, Internet, Internet of Things","Melbourne, Victoria, Australia","Asia-Pacific (APAC), Australasia",,,,,2018-06-16,,,,Venture - Series Unknown,,,,,"BlockVC, Chain Capital",2
Cryptic Legends,https://www.crunchbase.com/organization/cryptic-legends,"Blockchain, Gaming, Software","Valletta, NA - Malta, Malta",European Union (EU),2018-12-01,month,,,2019-05-01,,,,Seed,,,,Seed,"YouStartIT by MITA Innovation Hub, æternity ventures",2
Spl.yt Core Foundation,https://www.crunchbase.com/organization/spl-yt-core-foundation,"Blockchain, E-Commerce, FinTech, Insurance, Internet","Santa Monica, California, United States","Greater Los Angeles Area, West Coast, Western US",,,,,2018-01-01,,,,Seed,,,,Seed,Science,1
SKYFchain,https://www.crunchbase.com/organization/skyfchain,Blockchain,"Tallinn, Harjumaa, Estonia",European Union (EU),,,,,2018-07-31,,,,Corporate Round,,,,,BitBlock Capital,1
NeuroChain Tech,https://www.crunchbase.com/organization/neurochain-tech,"Blockchain, Information Technology, Internet","Neuilly-sur-seine, Ile-de-France, France",European Union (EU),2017-01-01,year,,,2018-02-01,,,,Initial Coin Offering,,,,,Obsidian Capital,1
Solaster,https://www.crunchbase.com/organization/solaster,"Blockchain, Health Care","Nashville, Tennessee, United States",Southern US,2017-01-01,year,,,2017-10-01,,,,Seed,,,,Seed,Jumpstart Foundry,1
GSENetwork,https://www.crunchbase.com/organization/gse-network,"Apps, Blockchain, Hardware, Information Technology, Software","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2018-01-26,day,,,2018-06-24,,,,Venture - Series Unknown,,,,,,
Loops Rewards Ltd,https://www.crunchbase.com/organization/loops-rewards-ltd,"Blockchain, CRM, Loyalty Programs, Retail Technology","London, England, United Kingdom",European Union (EU),2018-09-01,day,,,2018-09-01,,,,Pre-Seed,,,,Seed,"Gregory Jarrett, Jörg Malang",2
HeroSphere,https://www.crunchbase.com/organization/herosphere,Blockchain,"Vienna, Wien, Austria",European Union (EU),2017-01-01,year,,,2018-01-01,,,,Seed,,,,Seed,BaseTech Ventures,1
Obsidian Labs,https://www.crunchbase.com/organization/obsidian-labs,Blockchain,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-01-01,year,,,2018-03-21,,,,Seed,,,,Seed,Y Combinator,1
BiLaxy,https://www.crunchbase.com/organization/bilaxy,Blockchain,,,,,,,2019-04-10,,,,Corporate Round,,,,,"BTC12 Capital, LD Capital, Origin Capital, ZMT Capital",4
DREAM,https://www.crunchbase.com/organization/dream-76a5,"Blockchain, Freelance, Information Services","Gibraltar, Gibraltar, Gibraltar",,2016-01-01,day,,,2018-05-09,,,,Seed,,,,Seed,"Artesian VC, ChinaAccelerator, SOSV",3
BeeXplore Technology,https://www.crunchbase.com/organization/beexplore-technology,"Blockchain, Financial Services","Fujiang, Sichuan, China",Asia-Pacific (APAC),,,,,2019-07-18,,,,Seed,,,,Seed,Genesis Capital,1
Cybervein,https://www.crunchbase.com/organization/cybervein,"Blockchain, Information Technology, Internet, Payments, Software",,,2017-01-01,year,,,2019-04-28,,,,Corporate Round,,,,,,
Hyperbidder,https://www.crunchbase.com/organization/hyperbidder,"Ad Network, Advertising, Blockchain, Marketing","Zürich, Zurich, Switzerland",,2019-05-03,day,,,2019-03-20,,,,Angel,,,,Seed,,
Eirium Technologies,https://www.crunchbase.com/organization/eirium-technologies,"Blockchain, FinTech, Machine Learning, Non Profit, Social Entrepreneurship, Social Impact","Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2018-04-05,day,,,2018-09-01,,,,Pre-Seed,,,,Seed,Bull Hill Capital,1
Hashgard,https://www.crunchbase.com/organization/hashgard,"Asset Management, Blockchain, Finance","Shanghai, Shanghai, China",Asia-Pacific (APAC),,,,,2018-06-25,,,,Venture - Series Unknown,,,,,"BlockWater Management, Consensus Lab, Fenbushi Capital, FREES FUND, Scry.info",7
Blocklike,https://www.crunchbase.com/organization/blocklike,Blockchain,"Hangzhou, Zhejiang, China",Asia-Pacific (APAC),2018-01-01,year,,,2019-07-16,,,,Seed,,,,Seed,Muwu Capital,1
Startup Wharf Ltd,https://www.crunchbase.com/organization/startup-wharf-ltd,"Artificial Intelligence, Blockchain, Information Technology, Life Science, Software","London, England, United Kingdom",European Union (EU),2017-01-01,year,,,2017-11-01,,,,Seed,,,,Seed,,
"Gramarye Media, Inc.",https://www.crunchbase.com/organization/gramarye-media-inc,"Blockchain, Casual Games, Content, EBooks, Film, Film Distribution, Film Production, Online Games, Publishing, Video Games","Atlanta, Georgia, United States","Greater Atlanta Area, East Coast, Southern US",2016-09-09,day,,,2018-06-25,,,,Initial Coin Offering,,,,,Flashpoint at Georgia Tech,1
Urbytus,https://www.crunchbase.com/organization/urbytus,"Blockchain, Enterprise Software, Information Technology, Property Management, Real Estate","Fuengirola, Andalucia, Spain",European Union (EU),2007-01-01,year,,,2018-10-19,,,,Seed,,,,Seed,Startupbootcamp Smart City & IoT Amsterdam,1
RedCab LLC,https://www.crunchbase.com/organization/redcab-llc,"Blockchain, Transportation","Hurghada, Al Bahr al Ahmar, Egypt",,2017-05-02,day,,,2017-08-01,,,,Seed,,,,Seed,,
Bitfastt Inc.,https://www.crunchbase.com/organization/bitfastt,"Blockchain, FinTech, Information Technology","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2015-12-18,day,,,2018-07-29,,,,Series A,,,,Early Stage Venture,Pradeep Kumar Behera,1
Aryia Technologies,https://www.crunchbase.com/organization/aryia-technologies,"Artificial Intelligence, Blockchain, Hardware, Smart Home","Sliema, NA - Malta, Malta",European Union (EU),2017-09-05,day,,,2018-09-01,,,,Pre-Seed,,,,Seed,,
